,text,created_at,id,author_id
5,We play Messi and Ronaldo in the same month 😭. https://t.co/BNXzRSwlRk,2021-11-01T14:22:06.000Z,1455178338004201472,1256172942301560832
6,Messi can’t perform outside of Barca 😭😭😭😭,2021-11-01T14:22:04.000Z,1455178331721248776,3805517002
7,Suspected serial motorcycle thieves nabbed in Ondo - https://t.co/ckZMiQAMHR #Nigerian News #ondo#BBnaija #Messi #Wizkid #Davido,2021-11-01T14:22:00.000Z,1455178315346558985,1099915012037099521
8,@Messiopath @k_sibi_12 @PSGhub @sport Secondly for example Bundesliga doesn't even give MOTM award in every match. They instead have MOT Game week. So those things are stupid to compare. Messi's UCL goal vs Juve DID NOT come in 2021. If we are considering 2020 then Lewandowski will annihilate Messi,2021-11-01T14:21:49.000Z,1455178267040751709,775350171781763072
9,"Some words mean so much. His way of speaking tells so much. 

Messi was a wise and shy young man, now he is a humble and unique legend. It’s so typical of him to give people hope, to manage to glamour them. That’s what all historical “good” figures did: inspiring the world. https://t.co/GmHh6jfG5V",2021-11-01T14:21:49.000Z,1455178266839486469,1423348703805546496
10,"""I hope that someone will be able to break them (Messi's records)""

same energy as topper friends cheering me up after every test https://t.co/2NAMhG9U6S",2021-11-01T14:21:47.000Z,1455178261051240452,801105976833155073
11,@Narek_RMA1 @messi_goated No fucking way they all Madrid players,2021-11-01T14:21:33.000Z,1455178200573644800,1444052889769500673
12,The only difference between Messi and Ronaldo regarding the Ballon Dor is that the latter is more open about it.,2021-11-01T14:21:25.000Z,1455178165068894217,1033446902560370688
13,@Nigerianscamsss Real tears . I got a meeting in a few and I am no good . Got Messi screaming for his life 💀💀💀 https://t.co/YZtZqQkVRo,2021-11-01T14:21:20.000Z,1455178145687031812,22299947
14,@PrayagrajiMessi His weird fans thought I was waffling when I said messi hates riqui loooool,2021-11-01T14:21:16.000Z,1455178128863608833,2898364586
15,I made you CBN Governor – Andy Uba slams Soludo - Anambra 2021 - https://t.co/qrBoxjxrLX #News #Anambra2021 #AndyUba #CBNGovernor #soludo#BBnaija #Messi #Wizkid #Davido,2021-11-01T14:21:08.000Z,1455178093744771076,1099915012037099521
16,"Hope they don’t add him to Xavi and increase the ransom. At this rate, thank the stars Messi is not with us anymore. Yawa for day 😂😅 https://t.co/lLoKOfgJmR",2021-11-01T14:21:07.000Z,1455178089164648453,353821053
17,HURIWA warns Army against ‘extrajudicial killings’ of Igbos as Anambra boils - https://t.co/qiUQBg3okh #News #anambra #army #HURIWA #igbos#BBnaija #Messi #Wizkid #Davido,2021-11-01T14:21:00.000Z,1455178062795055109,1099915012037099521
18,"Ballon D’or is an individual trophy, these people just got tired of Messi and Ronaldo now they wanna bring in other criteria, tsek!",2021-11-01T14:21:00.000Z,1455178062090457091,845890388
19,"@619jumper @Saqeezyy theres a lot of retards in YouTube uploading videos in YouTube with these type of titles like messi destroying ramos, Cristiano destroying Puyol while it’s just completely normal. Even the greatest defenders can make a mistake",2021-11-01T14:20:53.000Z,1455178034248491016,1374331292704149509
20,"#Messi has slammed #Laporta for suggesting that he expected the Argentine would do a U-turn and play for free before leaving #Barca.
https://t.co/rsStnilqhp",2021-11-01T14:20:43.000Z,1455177990523006983,2797933215
21,@Narek_RMA1 @messi_goated You literally say penaldo it's the best attacker,2021-11-01T14:20:31.000Z,1455177940547907586,1444052889769500673
22,"Messi fanboys once again being the most insecure cancerous fanbase, it’s too easy to trigger these sheep ⬇️ https://t.co/gjs0MmbWqj",2021-11-01T14:20:31.000Z,1455177940031901696,728570135078932481
23,@Leslley20 @HariFCMessi no.Messi will.,2021-11-01T14:20:17.000Z,1455177883043844098,724526514583285761
24,@messi30fc @goal @UnaiEmery_ What else can you expect from Messi FC?,2021-11-01T14:20:16.000Z,1455177875544363011,1434859899352072196
25,@Nigerianscamsss I just thought about it and Ligue 1 really is full of francophone immigrant niggas on some do or die shit 💀 poor Messi 😭😭😭,2021-11-01T14:20:13.000Z,1455177864060579843,272728013
26,@Narek_RMA1 And don't forget Best player in the world: Lionel Messi 😌,2021-11-01T14:19:59.000Z,1455177804979572742,1244763558975606785
27,@RJ_Messi_1 You know ball idolo,2021-11-01T14:19:57.000Z,1455177798079844362,1389248621929918464
28,Vlahovic has scored more goals than Messi and Cristiano Ronaldo in 2021 https://t.co/JC2A8q4vQb via @footballitalia,2021-11-01T14:19:55.000Z,1455177790563786753,363316310
29,@puispuarez @TimelineCR7 Messi isnt even in the list,2021-11-01T14:19:52.000Z,1455177777582202887,1329050367233953795
30,"@10Xain @goal @FCBarcelona @TeamMessi 2004 Adriano - Messi 2021
54 games            51 games
43 goals              40 goals
C.America          C.America
-Winner               -Winner
-POTT                  -POTT
-Top Scorer         -Top Scorer

One finished 6th in BdR. if Messi wins, it will be unfair for Adriano https://t.co/MvwxJmLQct",2021-11-01T14:19:51.000Z,1455177773417320448,1036964950957150208
31,"@KimmichZone Wtf man. Messi fan but this isn't even close. Maybe they can be compared in the PL, but comparing them overall is nonsense.",2021-11-01T14:19:49.000Z,1455177765750120449,1423405204905422849
32,"messi is listening for the 1462nd time to: 
 💿 BUBBA
 👥 KAYTRANADA
 https://t.co/sNHmTysQqk",2021-11-01T14:19:42.000Z,1455177736218193922,1366883602580049925
33,@Football_FV How will Font have renewed Messi while Barca has no money. They cant eve sell players because of Barto high wages. Its not that easy.,2021-11-01T14:19:41.000Z,1455177731470147586,1436163581351972864
34,"▪️ Lionel Messi first 5 Ligue 1 games (PSG): 0 goals, 0 assists. 
▪️ Joe Cole first 5 Ligue 1 games (Lille): 1 goal, 3 assists. https://t.co/J8Novg60yN",2021-11-01T14:19:40.000Z,1455177724885094405,25173068
35,@_Kay_RM @starsalki @destroooo_ @PSGhub @sport Messi atleast plays lmao. It's Hazards 3rd season and MF's still in the hospital,2021-11-01T14:19:39.000Z,1455177723672891400,1424399180559048709
36,@SportySuz21 Come on Everton! Got my fingers crossed for this as I am a big Messi and Barcelona fan! @ellis_platten @jnlmavin you'll be interested in this,2021-11-01T14:19:27.000Z,1455177671529406466,1427796967317454849
37,Lionel Messi confirms he’d like to return to Barcelona at some point https://t.co/rV8G5hkwQq,2021-11-01T14:19:17.000Z,1455177630899126272,364456514
38,"For you or anyone's info. Messi doesn't owe anyone shit. He's done enough. He has his own dignity and value. You don't use his name, toss him back and fourth and expect him to come crawling back, BEGGING to play for free.

This is human being we're talking about. https://t.co/10UhaY22t9",2021-11-01T14:19:15.000Z,1455177621323468803,1262778959277592576
39,"@markgoldbridge What he acknowledged as you should is individual brilliance is part of the game, United had it loads under Fergie with Beckham, Cantona, Scholes, Van Persie etc &amp; for as good as the CL winning Barcelona teams were they still had Messi popping up often with magic moments.",2021-11-01T14:19:13.000Z,1455177611446046720,1057331642329653248
40,"Retire? It has not crossed my mind, says #PSG star #Messi https://t.co/RmD2PaaWb3 https://t.co/2Idx8e57j9",2021-11-01T14:19:11.000Z,1455177605293002755,401279069
41,"@ArnoId66 @CrewsMat10 No, but if you look at most sites. Before any leaks or any official information on the winner. They set the odds they believe are correct. Most of them went with Messi winning it so.",2021-11-01T14:19:02.000Z,1455177568513048579,3272036610
42,Messi said he can’t hack a league that ain’t in top 5 https://t.co/6Nt8dxmEt1,2021-11-01T14:18:59.000Z,1455177556261548041,3805517002
43,Please does Messi contract too they both miss their home. https://t.co/e4aFOgfohr,2021-11-01T14:18:57.000Z,1455177544802570240,1306300523037876224
44,Lionel Messi says he is not thinking about retirement https://t.co/Hfzo1tXsp4,2021-11-01T14:18:54.000Z,1455177531880058883,1370438040364060673
45,Messi literally stated that it hurt to see Ronaldo matching his 5 BdO record at the time. Cut the bullshit. https://t.co/eRXPbjrO5j,2021-11-01T14:18:46.000Z,1455177497889411073,1033446902560370688
46,"If my idol had those famous PR he says he has so much, he would have won his 6th BDO in 2018 with a superior stats to your idol to win his in 2019

But in the end, he doesn't have them &amp; thanks to that 1 BDO difference, u think u are entitled to sneer 24/7 to say Messi is better. https://t.co/0WlbEWuSR9",2021-11-01T14:18:44.000Z,1455177490247258118,1308310929923354628
47,Lio 🇦🇷 is thinking about his days after hanging his boots and wants to return to @FCBarcelona 🔴🔵. https://t.co/WUrlelo4zY,2021-11-01T14:18:43.000Z,1455177489110773765,627586654
48,"@BayernLM10 @BadBarcaOpinion Just because Lewandowski is a leader in the bookies due to a false leak, it does not mean that he will win the golden ball. Since before that leak Messi was the favorite in everything (polls, bookmakers, etc)",2021-11-01T14:18:38.000Z,1455177464301318147,1363669960397099015
49,@LeoPeak10 @irejdoc1897 Im not so Big Messi fan anylonger bec he went to My biggest Hateclub PSG who destroyd Snakemar and today belewe they are nr onegroup in world. Im also dissapointed what Messi became after he become capitano after Iniesta in Barca,2021-11-01T14:18:32.000Z,1455177442864287745,707150547216896001
50,@CrewsMat10 Messi won already man,2021-11-01T14:18:29.000Z,1455177427399974913,1452363261853282306
51,Messi: I'm keen on Barca return when I stop playing at PSG https://t.co/HXjrCockX7 https://t.co/Mejcy2z0GI,2021-11-01T14:18:26.000Z,1455177417685938176,1435307152210632706
52,‘Nobody asked me to play for free’ – Messi speaks out on Barcelona exit https://t.co/4ejcp8UgUM,2021-11-01T14:18:26.000Z,1455177415693586447,3364013019
53,‘Nobody asked me to play for free’ – Messi speaks out on Barcelona exit https://t.co/C49ilPX8PW,2021-11-01T14:18:23.000Z,1455177403584581634,3364013019
54,@RudraXCR7 @PSGhub @sport Messi can actually go to the USA. Same can’t he said for shesaidno7 😬,2021-11-01T14:18:16.000Z,1455177374786535431,1432877801892417538
55,@Pedri_prop Messi fans think way too highly of themselves,2021-11-01T14:18:12.000Z,1455177358672023557,1347202082491797506
56,"@Nigerianscamsss Messi said, I get Copa America but this is full AFCON! How do I survive??? They know I’m Argentinian too. They don’t want me to breathe! 😬",2021-11-01T14:18:10.000Z,1455177347179728907,1424040560109707267
57,"But if messi wanted to play for free he shud hv also tell the board cos he knew how the club ws facing financially.He went to PSG as he is not having same treatment as barca ws treating him see wht he is sayin 🙄 after whn ur father Jorge was pushing u to go,Stay we good!",2021-11-01T14:17:51.000Z,1455177267857010698,2271615142
58,@CrewsMat10 Messi got no PR but will win in the end,2021-11-01T14:17:39.000Z,1455177219374997504,1048983822346477570
59,@FCBayern @AlphonsoDavies @marcroca21 messi will win the ballon d'or the 29th november 😍😍😍😍,2021-11-01T14:17:39.000Z,1455177218989101063,895032472177709056
60,@littlebigman000 @SportySuz21 Dammmnnnn you really hate giveaways that much that you don't want a Messi signed shirt??,2021-11-01T14:17:33.000Z,1455177194272083971,1384080570251051009
61,"Let me continue this. 

Barca fans:- Messi is best player because he have more Ballon d'Or 

Madrid fans :- Ok then you agree,  Modric &gt; Iniesta Xavi  or Zidane &gt; Iniesta Xavi ?

Barca fans:- Noo noo blahh blahh https://t.co/7c3Srs2BOe",2021-11-01T14:17:31.000Z,1455177184549621763,1344239999990939650
62,"@XDVXYC10 @expert_messi @CrewsMat10 He wasnt a forward in premier league,  when he came to real mari he scored 450 goals in 438 matches",2021-11-01T14:17:29.000Z,1455177176400089090,1329050367233953795
63,What are you gonna do if Messi doesn't end up winning the Ballon d'Or?,2021-11-01T14:17:16.000Z,1455177123124047872,1212699328466128901
64,Messi is the 🐐,2021-11-01T14:17:13.000Z,1455177108385255424,1422091453317013505
65,"@MikeKnowsBaII You're naive if you dont think Messi has an ego. 
He's not arrogant but he's not a beta male.",2021-11-01T14:17:03.000Z,1455177067956482057,1370558507813076993
66,"@CrewsMat10 Messi deserves it so much in 2021. Remove Ronaldo fans chants to Lewandowski, and he would barely have 20%, Ronaldo fans is basicly Lewandowski in this race",2021-11-01T14:17:02.000Z,1455177064626147333,716564915335643136
67,@expert_messi @Jaylen31055914 @JrIsaka @goal @Ibra_official @acmilan @ASRomaEN O goals when Messi has 3 goals for PSG scored in the UCL https://t.co/7E0yAeLPEI,2021-11-01T14:17:01.000Z,1455177058825375749,1325018732859711488
68,@football_papi True. But Messi has a better conversion rate Bro. He improved drastically and at this level could potentially equal or surpass Juninho 7. It's the combination of various attributes that make Messi and Ronaldo the best of their time and arguably the two best ever to play the game,2021-11-01T14:17:01.000Z,1455177058611519493,1393701116521717766
69,@ESPNFC Why should he play for free? A great player like Messi playing for free is that a joke!,2021-11-01T14:16:57.000Z,1455177043788722178,1228361107397472256
70,"@GonCastro3 @JosipFCB93 still tho Piqué is definitely among Messi's 5 best friends among his teammates/professional life. you'd just be stupid to believe the report. I'd say Suarez, Alba, Piqué are probably his closest friends followed by Busi and Aguero",2021-11-01T14:16:54.000Z,1455177028706058241,1425824571848941579
71,Messi: nobody asked me to play free for Barcelona https://t.co/hYc5X244aP,2021-11-01T14:16:32.000Z,1455176938130137095,870481146664103936
72,"Leo Messi in Brasil 2014:

🏟 7 games.
⏰ 694 min played.
⚽️ 4 goals.
🅰️ 1 assist.
👟 3.3 shots per game.
👉 80.3% Pass Success Percentage.
🏆 ""5 MAN OF THE MATCH""
🥇 WC Golden Ball
🥈 Silver Medal

One of the most underrated tournaments performances of all time. Mr Argentina 🇦🇷 https://t.co/pV83K8fqbo",2021-11-01T14:16:32.000Z,1455176937538736138,1399155006901731328
73,@yannicknoir Has always maintained that Messi is ther Greatest one system player of all time and here he is being proven right. 😂😂😂 https://t.co/gziCmKmowY,2021-11-01T14:16:27.000Z,1455176916714020866,2659997671
74,@desigrizzly Messi is the 🐐,2021-11-01T14:16:25.000Z,1455176908887502854,1140967582180237312
75,Messi: nobody asked me to play free for Barcelona https://t.co/9DNH0Gv9zp,2021-11-01T14:16:25.000Z,1455176908287713280,599001082
